"model"	"Genus"	"estimate"	"std.error"	"statistic"	"p.value"	"p.adj.Bon"
"75 mg/kg vs 25 mg/kg"	"Incertae Sedis"	-0.340415087293902	0.152832497711477	-2.22737370906907	0.0301917484717183	1
"75 mg/kg vs 25 mg/kg"	"Butyricicoccus"	-0.369086703139241	0.279252423567083	-1.32169561296781	0.191946365971077	1
"75 mg/kg vs 25 mg/kg"	"Succiniclasticum"	1.76313706280693	0.645774566525036	2.73026711518621	0.00857214857641374	1
"75 mg/kg vs 25 mg/kg"	"Sellimonas"	-0.364947866130369	0.165695593352911	-2.20252004742863	0.0319999020858477	1
"75 mg/kg vs 25 mg/kg"	"UCG-007"	-0.6060022949554	0.201720564910099	-3.00416715184928	0.00405992723209157	1
"75 mg/kg vs 25 mg/kg"	"[Eubacterium] hallii group"	-0.786763103764417	0.252742381678908	-3.11290531701939	0.00298436786963321	1
"75 mg/kg vs 25 mg/kg"	"Varibaculum"	0.459171409651068	0.163430986359066	2.80957375269245	0.00693347594985076	1
"75 mg/kg vs 25 mg/kg"	"Terrisporobacter"	-0.473651734317204	0.329145591539227	-1.43903411284412	0.156020819195079	1
"75 mg/kg vs 25 mg/kg"	"Pseudomonas"	1.11040937667056	0.716538092967696	1.54968645431196	0.127168065322415	1
"75 mg/kg vs 25 mg/kg"	"Olsenella"	-0.52316479835878	0.392675721712723	-1.33230747263138	0.188459618136396	1
"75 mg/kg vs 25 mg/kg"	"Colidextribacter"	-1.09990689458703	0.383290211728172	-2.86964514337006	0.00589045286177505	1
"75 mg/kg vs 25 mg/kg"	"Faecalicoccus"	-0.439257863214131	0.194156662497601	-2.2623888233532	0.027797671420961	1
"75 mg/kg vs 25 mg/kg"	"Jeotgalicoccus"	0.0318417667002489	0.464808444922951	0.0685051380801119	0.945641333649081	1
"75 mg/kg vs 25 mg/kg"	"Acinetobacter"	0.217151586885523	0.646841991821672	0.335710404752742	0.738414613240968	1
"75 mg/kg vs 25 mg/kg"	"Christensenellaceae R-7 group"	1.36333845781518	0.628410429598818	2.16950323164678	0.0345492160723277	1
"75 mg/kg vs 25 mg/kg"	"Lachnospiraceae XPB1014 group"	1.1258883643374	0.583832114559464	1.9284454148038	0.0591637727751129	1
"75 mg/kg vs 25 mg/kg"	"GCA-900066575"	-0.727532411814999	0.282131100541807	-2.57870334187843	0.012730173671329	1
"75 mg/kg vs 25 mg/kg"	"Fournierella"	-1.52736098140656	0.571645529846146	-2.67186727029534	0.00999883094037815	1
"75 mg/kg vs 25 mg/kg"	"Asinibacterium"	-0.0513099299248558	0.249124119849927	-0.205961309389733	0.837610249358044	1
"75 mg/kg vs 25 mg/kg"	"Fusobacterium"	-1.25608762545692	0.440990629001931	-2.84833178496276	0.00624263615904278	1
"75 mg/kg vs 25 mg/kg"	"Negativibacillus"	-0.836375658261119	0.357570233163903	-2.33905280890018	0.0231350819049507	1
"75 mg/kg vs 25 mg/kg"	"Megasphaera"	-1.10931902200147	0.27684216842473	-4.00704498275549	0.000193135878319148	0.155474382046914
"75 mg/kg vs 25 mg/kg"	"Anaerosporobacter"	-0.809036134342751	0.3721402684314	-2.17400857411347	0.0341911487611686	1
"75 mg/kg vs 25 mg/kg"	"Porphyromonas"	1.05930685880268	0.594078133140426	1.78311033466752	0.0802953130483575	1
"75 mg/kg vs 25 mg/kg"	"Pygmaiobacter"	-0.406075818026604	0.278936945649796	-1.45579789396715	0.151346849747544	1
"75 mg/kg vs 25 mg/kg"	"Lachnospiraceae NK3A20 group"	-0.644327093028711	0.240443922317349	-2.67973957012022	0.00979458618592657	1
"75 mg/kg vs 25 mg/kg"	"Acholeplasma"	0.389777870364845	0.423643684457677	0.920060618545074	0.361709908155758	1
"75 mg/kg vs 25 mg/kg"	"Facklamia"	0.0544227658180622	0.516668559267028	0.105333999605606	0.916508432859938	1
"75 mg/kg vs 25 mg/kg"	"Erysipelotrichaceae UCG-006"	1.2183212846432	0.531950779987614	2.29028949759519	0.0260121300188473	1
"75 mg/kg vs 25 mg/kg"	"Candidatus Stoquefichus"	-0.806965101862912	0.353645880289189	-2.28184505133504	0.026541473323577	1
"75 mg/kg vs 25 mg/kg"	"Barnesiella"	-0.908614574335069	0.300873277929932	-3.01992446981838	0.00388430228730286	1
"75 mg/kg vs 25 mg/kg"	"Oscillibacter"	-0.858240789483317	0.263146692782374	-3.26145383173444	0.0019412113797151	1
"75 mg/kg vs 25 mg/kg"	"Globicatella"	0.767650208770363	0.407065434590643	1.8858152609846	0.064805364190933	1
"75 mg/kg vs 25 mg/kg"	"Desulfovibrio"	-1.69030505479388	0.564726770616669	-2.99313781945931	0.00418723539291616	1
"75 mg/kg vs 25 mg/kg"	"Cerasicoccus"	-0.746236541513524	0.360453969331346	-2.0702686195905	0.0433147217558613	1
"75 mg/kg vs 25 mg/kg"	"Eisenbergiella"	-1.192573863544	0.427113889459687	-2.79216830211876	0.00726614076730533	1
"75 mg/kg vs 25 mg/kg"	"Lachnoclostridium"	-0.917175630528852	0.299294390297323	-3.06445981034833	0.00342554699534646	1
"75 mg/kg vs 25 mg/kg"	"Parvimonas"	1.46677743710815	0.508638504118145	2.88373260229519	0.00566787649453451	1
"75 mg/kg vs 25 mg/kg"	"UCG-009"	-0.513545464214645	0.188940991966997	-2.7180203664028	0.00885483800365604	1
"75 mg/kg vs 25 mg/kg"	"NK4A214 group"	-0.924158608293545	0.358060478743377	-2.58101260305774	0.0126549737255168	1
"75 mg/kg vs 25 mg/kg"	"Marvinbryantia"	-0.476499843644873	0.21752963046526	-2.19050546183396	0.0329077284806301	1
"75 mg/kg vs 25 mg/kg"	"Moraxella"	0.425640736094559	0.335702855889356	1.26790919000953	0.210372232319482	1
"75 mg/kg vs 25 mg/kg"	"Sharpea"	1.07812014953752	0.489041805414642	2.20455621094278	0.0318482560162337	1
"75 mg/kg vs 25 mg/kg"	"Fastidiosipila"	0.586159672632812	0.58190655580389	1.00730893437529	0.318363206189105	1
"75 mg/kg vs 25 mg/kg"	"Bilophila"	0.67424018195486	0.270968020918267	2.48826477630079	0.0160147460431536	1
"75 mg/kg vs 25 mg/kg"	"[Clostridium] innocuum group"	-1.1497893752352	0.398950825545886	-2.88203282613074	0.00569431232230842	1
"75 mg/kg vs 25 mg/kg"	"Parasutterella"	-0.52139114732506	0.360448422083299	-1.4465069490707	0.153923557080774	1
"75 mg/kg vs 25 mg/kg"	"Rothia"	0.593512812562739	0.360779944497744	1.64508260953638	0.105871618456066	1
"75 mg/kg vs 25 mg/kg"	"Sutterella"	-0.651940770249009	0.483048266371817	-1.34963898151575	0.182868623410559	1
"75 mg/kg vs 25 mg/kg"	"Monoglobus"	-0.739055474367186	0.250212611272065	-2.95370992936717	0.00467342178396583	1
"75 mg/kg vs 25 mg/kg"	"Prevotella"	0.945598287731863	0.496860876528185	1.90314498967846	0.0624591417279883	1
"75 mg/kg vs 25 mg/kg"	"Salinicoccus"	-0.963872723355663	0.612173278577387	-1.57450963164479	0.121320775650276	1
"75 mg/kg vs 25 mg/kg"	"Shuttleworthia"	-0.847277507098649	0.276695548659706	-3.06212915676744	0.00344823959389278	1
"75 mg/kg vs 25 mg/kg"	"Saccharofermentans"	1.11485237781838	0.525297191072586	2.12232693561905	0.0385008813689095	1
"75 mg/kg vs 25 mg/kg"	"Flavonifractor"	-0.720482024370691	0.418262447456826	-1.72255967216627	0.0907993882196713	1
"75 mg/kg vs 25 mg/kg"	"Succinivibrio"	0.849694297199822	0.390581643038222	2.17545886332572	0.0340765813476904	1
"75 mg/kg vs 25 mg/kg"	"Mogibacterium"	1.21188026838171	0.526313051985839	2.30258448618963	0.0252581947949895	1
"75 mg/kg vs 25 mg/kg"	"Enorma"	-1.23079520571413	0.364528706098145	-3.37640132347425	0.00138155600909413	1
"75 mg/kg vs 25 mg/kg"	"Burkholderia-Caballeronia-Paraburkholderia"	0.642427543741174	0.392334050523262	1.63745038923937	0.107460959484911	1
"75 mg/kg vs 25 mg/kg"	"Parabacteroides"	-1.55634894549897	0.48609280092309	-3.201752715826	0.00231049950734917	1
"75 mg/kg vs 25 mg/kg"	"Oribacterium"	0.199792599468591	0.333239832063978	0.599545973334403	0.551363446204897	1
"75 mg/kg vs 25 mg/kg"	"Gemella"	0.657413360336425	0.57454006729317	1.14424284355606	0.257664471639017	1
"75 mg/kg vs 25 mg/kg"	"Merdibacter"	-0.918126190257164	0.3918645252832	-2.34296837559775	0.0229168738876031	1
"75 mg/kg vs 25 mg/kg"	"Moryella"	0.79854741407651	0.490147196354775	1.62919918754062	0.109201003790224	1
"75 mg/kg vs 25 mg/kg"	"Mycobacterium"	0.779591602667158	0.389821143969616	1.99986997813521	0.0506508662983587	1
"75 mg/kg vs 25 mg/kg"	"Erysipelotrichaceae UCG-009"	1.39369836647792	0.477306342227546	2.91992425655536	0.00513133091113856	1
"75 mg/kg vs 25 mg/kg"	"Proteus"	-0.0577333092966668	0.449857685689525	-0.128336829920279	0.898368169947385	1
"75 mg/kg vs 25 mg/kg"	"DTU089"	-0.791445535170824	0.436662514327898	-1.8124879264917	0.0755766690719123	1
"75 mg/kg vs 25 mg/kg"	"Anaeroplasma"	0.477799364523305	0.326796647535885	1.46206935758372	0.149626741537732	1
"75 mg/kg vs 25 mg/kg"	"Yaniella"	-0.970132275362748	0.57769760434206	-1.67930811564925	0.0989786975080135	1
"75 mg/kg vs 25 mg/kg"	"CHKCI002"	-1.02302759122143	0.310385352664711	-3.29599184510018	0.00175378858983296	1
"75 mg/kg vs 25 mg/kg"	"Family XIII UCG-001"	-0.827040247883453	0.290558130116376	-2.84638480964963	0.00627576137574263	1
"75 mg/kg vs 25 mg/kg"	"Aerococcus"	0.090322295557232	0.373635517644739	0.241739051272723	0.809915263631944	1
"75 mg/kg vs 25 mg/kg"	"Peptostreptococcus"	1.0159657386082	0.507603193520469	2.00149595506285	0.0504700359020843	1
"75 mg/kg vs 25 mg/kg"	"Pseudobutyrivibrio"	0.803834933402293	0.483010275641007	1.66421911487393	0.101970814361416	1
"75 mg/kg vs 25 mg/kg"	"Family XIII AD3011 group"	1.03225482274542	0.501187157862544	2.05961945862254	0.0443615067616736	1
"75 mg/kg vs 25 mg/kg"	"[Eubacterium] nodatum group"	0.667453033692659	0.39656183900807	1.68309950186376	0.0982383100439587	1
"75 mg/kg vs 25 mg/kg"	"Catenibacillus"	-0.2703215113254	0.425281322066774	-0.635629869686486	0.527752844003239	1
"75 mg/kg vs 25 mg/kg"	"Alloiococcus"	0.118322520060459	0.62305782382828	0.189906162053219	0.850108139702004	1
"75 mg/kg vs 25 mg/kg"	"Erysipelotrichaceae UCG-002"	0.487296534319015	0.295423817507507	1.64948289691176	0.104964046075701	1
"75 mg/kg vs 25 mg/kg"	"[Ruminococcus] gauvreauii group"	0.473132037269049	0.37224413378811	1.27102617428584	0.209269694145649	1
"75 mg/kg vs 25 mg/kg"	"Prevotella_7"	0.858284787432684	0.405374561671666	2.11726355964056	0.0389476359945234	1
"75 mg/kg vs 25 mg/kg"	"Butyricimonas"	-0.287339692607698	0.504990214167538	-0.569000516339449	0.571759311736421	1
"75 mg/kg vs 25 mg/kg"	"Paraprevotella"	-0.228715987148173	0.377140939627409	-0.606446988688446	0.54680692633358	1
"75 mg/kg vs 25 mg/kg"	"Acetitomaculum"	0.67867091343708	0.452879311206813	1.49856903736359	0.139918476460051	1
"75 mg/kg vs 25 mg/kg"	"Murdochiella"	0.182748117726471	0.49507333139327	0.369133431631569	0.713498925736051	1
"75 mg/kg vs 25 mg/kg"	"Defluviitaleaceae UCG-011"	-0.451552725229416	0.382463190753928	-1.18064361785848	0.243015830396932	1
"75 mg/kg vs 25 mg/kg"	"Falsiporphyromonas"	0.588988218255153	0.40183723844639	1.46573826888802	0.148627583891434	1
"75 mg/kg vs 25 mg/kg"	"Tuzzerella"	-0.613880041432148	0.522453012353015	-1.17499569706253	0.245248401374581	1
"75 mg/kg vs 25 mg/kg"	"Atopostipes"	1.88809023295309	0.491620739266874	3.84054227608194	0.000329748055791499	0.265447184912157
"75 mg/kg vs 25 mg/kg"	"Erysipelotrichaceae UCG-003"	-0.957963027835691	0.414627152007201	-2.31042039383628	0.0247879001067841	1
"75 mg/kg vs 25 mg/kg"	"Succinivibrionaceae UCG-001"	0.883864157992317	0.404984377990053	2.18246482093694	0.0335278769357974	1
"75 mg/kg vs 25 mg/kg"	"Tessaracoccus"	1.1913985175127	0.408752569414659	2.91471811227709	0.00520549252050427	1
"75 mg/kg vs 25 mg/kg"	"Angelakisella"	-1.66787244249384	0.34993844402337	-4.76618808530353	1.50346270747273e-05	0.0121028747951555
"75 mg/kg vs 25 mg/kg"	"Slackia"	-0.566624515055255	0.324952683182704	-1.74371391399366	0.0870072117707747	1
"75 mg/kg vs 25 mg/kg"	"Dialister"	0.634494747262081	0.353367040479574	1.79556855783995	0.0782650165448495	1
"75 mg/kg vs 25 mg/kg"	"Catenisphaera"	0.51539050034911	0.342062066014037	1.50671632886635	0.137820989444726	1
"75 mg/kg vs 25 mg/kg"	"Brachybacterium"	-0.447146359112258	0.530991514276064	-0.842096996073247	0.403517599410296	1
"75 mg/kg vs 25 mg/kg"	"DNF00809"	0.767093177559583	0.451193708461425	1.70014156486219	0.0949662976023073	1
"75 mg/kg vs 25 mg/kg"	"Epulopiscium"	-0.758946795910867	0.491865139282468	-1.54299773514752	0.128781639075285	1
"75 mg/kg vs 25 mg/kg"	"Veillonellaceae UCG-001"	0.798021208483515	0.428417090721603	1.86272029236595	0.068048010154848	1
"75 mg/kg vs 25 mg/kg"	"Lachnospiraceae UCG-010"	0.7418270537127	0.532969634733996	1.39187489374126	0.169774107697673	1
"75 mg/kg vs 25 mg/kg"	"UCG-008"	-1.15501250478814	0.470713028336502	-2.4537508742215	0.0174581898700388	1
"75 mg/kg vs 25 mg/kg"	"Holdemania"	-0.473015504015087	0.289437303915945	-1.63425894870985	0.108131285598271	1
"75 mg/kg vs 25 mg/kg"	"UCG-002"	-1.26660068199178	0.409094011373955	-3.09611152150056	0.00313089052857555	1
"75 mg/kg vs 25 mg/kg"	"Anaerofilum"	-0.354550975556277	0.431801830621036	-0.821096508660805	0.41526944637509	1
"75 mg/kg vs 25 mg/kg"	"Veillonella"	0.798406423816796	0.480300408538929	1.66230635998321	0.102355344207255	1
"75 mg/kg vs 25 mg/kg"	"Mycoplasma"	0.335199502273955	0.485186578095709	0.690867219760214	0.492663845520949	1
"75 mg/kg vs 25 mg/kg"	"Pseudoflavonifractor"	-0.972706794550725	0.487377427146074	-1.99579779524584	0.0511061988652244	1
"75 mg/kg vs 25 mg/kg"	"UCG-004"	0.263037128224999	0.234857978133058	1.11998378899428	0.267770457691942	1
"75 mg/kg vs 25 mg/kg"	"Solobacterium"	0.178046895792063	0.293737172328817	0.606143561539949	0.547006865881804	1
"75 mg/kg vs 25 mg/kg"	"[Eubacterium] brachy group"	-1.20203736366295	0.303424843817525	-3.96156540294981	0.000223748146942419	0.180117258288647
"75 mg/kg vs 25 mg/kg"	"UCG-001"	0.339891570305906	0.362969899175155	0.936418064082739	0.353305460696273	1
"75 mg/kg vs 25 mg/kg"	"Ruminococcus"	0.223109715829715	0.311551602663746	0.716124436280029	0.477058107351831	1
"75 mg/kg vs 25 mg/kg"	"Syntrophococcus"	0.603669999938402	0.37983372007026	1.58930070723246	0.117940726088242	1
"75 mg/kg vs 25 mg/kg"	"S5-A14a"	-1.07541421760626	0.459160625150099	-2.34213074619521	0.0229633983954406	1
"75 mg/kg vs 25 mg/kg"	"Trueperella"	0.084732623617469	0.391274533456471	0.216555426873688	0.829386224083188	1
"75 mg/kg vs 25 mg/kg"	"Collinsella"	-1.07411112909074	0.449493502895114	-2.3896032360258	0.0204558757633192	1
"75 mg/kg vs 25 mg/kg"	"Clostridium sensu stricto 2"	0.0455446846042956	0.322179158809632	0.141364465574283	0.888117987666374	1
"75 mg/kg vs 25 mg/kg"	"[Ruminococcus] gnavus group"	-1.73890310637355	0.401273542077254	-4.33346065472409	6.58079918073495e-05	0.0529754334049164
"75 mg/kg vs 25 mg/kg"	"Aliicoccus"	-0.647144480230501	0.479441294494721	-1.34978878052739	0.182820856660796	1
"75 mg/kg vs 25 mg/kg"	"Cellulosilyticum"	-1.08912089328022	0.296391540004888	-3.67460182319056	0.000556063201193767	0.447630876960982
"75 mg/kg vs 25 mg/kg"	"Mucispirillum"	-0.0869709046391522	0.377890278846093	-0.230148562976328	0.818862335658186	1
"75 mg/kg vs 25 mg/kg"	"Oceanivirga"	0.375879510673698	0.463412848792809	0.811111542661936	0.420929250435316	1
"75 mg/kg vs 25 mg/kg"	"Leucobacter"	0.277230129931605	0.272139446262763	1.01870615869456	0.31297029379128	1
"75 mg/kg vs 25 mg/kg"	"U29-B03"	0.322683410020315	0.338723334096267	0.952645942982499	0.345094106836579	1
"75 mg/kg vs 25 mg/kg"	"Rikenella"	-0.729860308453741	0.325923737475443	-2.23935916453073	0.029352502229711	1
"75 mg/kg vs 25 mg/kg"	"Oscillospira"	-0.342201398509982	0.470226278723416	-0.727737716911526	0.469977026296728	1
"75 mg/kg vs 25 mg/kg"	"Ralstonia"	0.000327001137047183	0.373978442757164	0.000874384990312169	0.999305624703662	1
"75 mg/kg vs 25 mg/kg"	"Paludicola"	-0.205043481578322	0.430227497329595	-0.476593157924629	0.635610973411306	1
"75 mg/kg vs 25 mg/kg"	"Butyrivibrio"	0.390925036489396	0.357874696210853	1.092351710329	0.279619148442327	1
"75 mg/kg vs 25 mg/kg"	"Avibacterium"	-0.675308753610756	0.417344422696135	-1.6181089692013	0.111575772303929	1
"75 mg/kg vs 25 mg/kg"	"Schwartzia"	0.894600467996017	0.348933491043998	2.56381370936737	0.0132248910410286	1
"75 mg/kg vs 25 mg/kg"	"Caulobacter"	-0.386601323761068	0.34477029122994	-1.12133015400457	0.267202336843143	1
"75 mg/kg vs 25 mg/kg"	"Synergistes"	-0.0983119385839771	0.372842741400766	-0.26368205054662	0.793047457355438	1
"75 mg/kg vs 25 mg/kg"	"Roseburia"	-0.226888475318229	0.231129748449549	-0.981649817214049	0.330732411771921	1
"75 mg/kg vs 25 mg/kg"	"Psychrobacter"	1.10143207384556	0.387123474777637	2.84516994087797	0.00629651312133764	1
"75 mg/kg vs 25 mg/kg"	"Lachnobacterium"	0.898291336884642	0.329980234182768	2.72225801375455	0.00875606622052786	1
"75 mg/kg vs 25 mg/kg"	"Frisingicoccus"	-1.13798380895939	0.368919167932458	-3.08464267480874	0.00323480048493095	1
"75 mg/kg vs 25 mg/kg"	"Prevotellaceae UCG-004"	0.682247512857548	0.32649730444491	2.08959615766955	0.0414696271824827	1
"75 mg/kg vs 25 mg/kg"	"Anaerostipes"	-0.394266466782778	0.435540719699546	-0.905234456734057	0.369438009200562	1
"75 mg/kg vs 25 mg/kg"	"Lachnospiraceae UCG-001"	0.587694934840923	0.363215680318235	1.61803293934339	0.111592196229436	1
"75 mg/kg vs 25 mg/kg"	"Catonella"	0.19416725632596	0.243268983230688	0.798158703782776	0.428340330573646	1
"75 mg/kg vs 25 mg/kg"	"[Anaerorhabdus] furcosa group"	0.439666371213464	0.314848389917271	1.39643836618949	0.168403672939563	1
"75 mg/kg vs 25 mg/kg"	"[Eubacterium] ventriosum group"	-0.745566423301142	0.417532430473347	-1.78564913498075	0.0798780356226225	1
"75 mg/kg vs 25 mg/kg"	"SP3-e08"	0.132470608751965	0.349100160176106	0.379463042025358	0.705860240100939	1
"75 mg/kg vs 25 mg/kg"	"Prevotellaceae UCG-001"	0.418253734610118	0.362935205308124	1.152419849309	0.254320138766686	1
"75 mg/kg vs 25 mg/kg"	"Jeotgalibaca"	-0.657910028553298	0.391277140489109	-1.68144253899139	0.0985613226717172	1
"75 mg/kg vs 25 mg/kg"	"Caproiciproducens"	-0.7310581731611	0.35677843993144	-2.04905367404371	0.045421723268765	1
"75 mg/kg vs 25 mg/kg"	"Prevotellaceae NK3B31 group"	-0.669610752912818	0.366105240224575	-1.82901165933071	0.0730264250921736	1
"75 mg/kg vs 25 mg/kg"	"Coprococcus"	0.521798410579362	0.310462127605648	1.68071517966969	0.0987033911854448	1
"75 mg/kg vs 25 mg/kg"	"Succinatimonas"	-0.76402356924595	0.291763898386897	-2.61863641619159	0.0114854217801309	1
"75 mg/kg vs 25 mg/kg"	"Halomonas"	-0.477082993878333	0.387837121917456	-1.23011173226443	0.224087506011193	1
"75 mg/kg vs 25 mg/kg"	"Dielma"	-0.991223701727323	0.310792659041532	-3.18934078039103	0.00239516387092859	1
"75 mg/kg vs 25 mg/kg"	"Prevotellaceae YAB2003 group"	0.176565971555852	0.312821032629748	0.564431266246838	0.574841749813992	1
"75 mg/kg vs 25 mg/kg"	"Atopobium"	0.726231904362043	0.331501250321034	2.19073654672114	0.0328900559263002	1
"75 mg/kg vs 25 mg/kg"	"Selenomonas"	0.908268526135813	0.301819028644135	3.00931498658662	0.00400175222866963	1
"75 mg/kg vs 25 mg/kg"	"FD2005"	0.121642106699344	0.233283454326414	0.521434780064343	0.604236129561098	1
"75 mg/kg vs 25 mg/kg"	"Glutamicibacter"	-0.776237475979483	0.363602241307437	-2.13485338590955	0.0374148397363969	1
"75 mg/kg vs 25 mg/kg"	"Macrococcus"	0.506483399945811	0.39923450334595	1.26863634205214	0.21011463860376	1
"75 mg/kg vs 25 mg/kg"	"Faecalitalea"	-0.444196663620305	0.396320206333436	-1.12080246356803	0.267424902836901	1
"75 mg/kg vs 25 mg/kg"	"Howardella"	0.742995786891363	0.272894398764746	2.72264945801207	0.0087469936374119	1
"75 mg/kg vs 25 mg/kg"	"Pseudoramibacter"	0.568631895440361	0.239018151797732	2.37903226664377	0.0209919648636369	1
"75 mg/kg vs 25 mg/kg"	"CAG-352"	0.33113200003155	0.294158544540049	1.12569227098031	0.265367527092787	1
"75 mg/kg vs 25 mg/kg"	"Tyzzerella"	-0.140607183180369	0.334986974306878	-0.419739255448066	0.676372599057724	1
"75 mg/kg vs 25 mg/kg"	"Candidatus Soleaferrea"	0.510901657737036	0.390743870335652	1.30751035786734	0.196683139718505	1
"75 mg/kg vs 25 mg/kg"	"Cutibacterium"	0.461226253143082	0.264144355014552	1.74611436658441	0.086585325571473	1
"75 mg/kg vs 25 mg/kg"	"Erysipelotrichaceae UCG-007"	0.113757278210208	0.253519124263605	0.448712808316285	0.655468140422468	1
"75 mg/kg vs 25 mg/kg"	"Filifactor"	0.61376185512321	0.367482693795759	1.67017893763544	0.100780261050493	1
"75 mg/kg vs 25 mg/kg"	"Anaerococcus"	-0.128415162380112	0.285102988244022	-0.450416753507336	0.654247136999418	1
"75 mg/kg vs 25 mg/kg"	"Lawsonella"	0.372519299457802	0.254695150307111	1.46260853027087	0.1494795786843	1
"75 mg/kg vs 25 mg/kg"	"Ureaplasma"	0.50743682564515	0.276382348443815	1.83599578085323	0.07197048601209	1
"75 mg/kg vs 25 mg/kg"	"Helicobacter"	0.22882891213172	0.308981430595667	0.740591147146204	0.462209879574163	1
"75 mg/kg vs 25 mg/kg"	"Prevotellaceae UCG-003"	0.429491980851933	0.272184856060945	1.57794223774068	0.120529493064318	1
"75 mg/kg vs 25 mg/kg"	"Nosocomiicoccus"	-0.51411952905041	0.262542982285263	-1.95822994229493	0.0554756353306642	1
"75 mg/kg vs 25 mg/kg"	"Lachnospiraceae NC2004 group"	-0.0725766750880107	0.325682857752004	-0.222844627405214	0.824513047039561	1
"75 mg/kg vs 25 mg/kg"	"Eubacterium"	-0.276964887140491	0.297781506225414	-0.930094318654008	0.356539427527935	1
"75 mg/kg vs 25 mg/kg"	"Flaviflexus"	0.490005363145581	0.335698490256565	1.45965912081131	0.150285986680217	1
"75 mg/kg vs 25 mg/kg"	"Sphaerochaeta"	0.226202290916268	0.169798274153807	1.33218250917774	0.188500396058013	1
"75 mg/kg vs 25 mg/kg"	"Kaistia"	0.338031310796691	0.231494240771698	1.460214775408	0.15013380300331	1
"75 mg/kg vs 25 mg/kg"	"Aerosphaera"	-0.255509438356239	0.326640561470123	-0.782234261434828	0.437557857108933	1
"75 mg/kg vs 25 mg/kg"	"Nitrospirillum"	0.342760342625855	0.233397675239205	1.46856793785356	0.147860562835085	1
"75 mg/kg vs 25 mg/kg"	"Tissierella"	1.17902981862052	0.291280311490612	4.04774978640643	0.000169201172122145	0.136206943558327
"75 mg/kg vs 25 mg/kg"	"Dietzia"	-0.130171582270368	0.299840048748406	-0.434136743286065	0.665951418851647	1
"75 mg/kg vs 25 mg/kg"	"Lachnospiraceae AC2044 group"	0.244522114662612	0.166545160972666	1.46820305816477	0.147959293494404	1
"75 mg/kg vs 25 mg/kg"	"Nocardiopsis"	-0.425380237515029	0.314220844716995	-1.35376199468291	0.18155737825148	1
"75 mg/kg vs 25 mg/kg"	"[Eubacterium] ruminantium group"	0.488086121064767	0.267007078855035	1.82798944191948	0.0731820639676597	1
"75 mg/kg vs 25 mg/kg"	"CHKCI001"	-0.370849360757604	0.260148141626964	-1.42553146233648	0.159866820927154	1
"75 mg/kg vs 25 mg/kg"	"Limnohabitans"	0.332532160976045	0.227615346739417	1.46093910511553	0.149935603789048	1
"75 mg/kg vs 25 mg/kg"	"Anoxybacillus"	-0.469099820301544	0.267072297150655	-1.75645256099671	0.0847877285562175	1
"75 mg/kg vs 25 mg/kg"	"Elusimicrobium"	-0.387397514588731	0.267799508989585	-1.44659531322665	0.153898890037129	1
"75 mg/kg vs 25 mg/kg"	"Coriobacteriaceae UCG-002"	-0.906161562395712	0.28028462193128	-3.23300492246728	0.00210963541657017	1
"75 mg/kg vs 25 mg/kg"	"Bogoriella"	-0.409617245597398	0.30662513189822	-1.3358893416909	0.187293630136233	1
"75 mg/kg vs 25 mg/kg"	"Kocuria"	-0.309670529665394	0.263775305595309	-1.17399363434157	0.245646048432731	1
"75 mg/kg vs 25 mg/kg"	"Anaerofustis"	-0.546201902392531	0.272949874707641	-2.00110699071605	0.0505132432445596	1
"75 mg/kg vs 25 mg/kg"	"Methylobacterium-Methylorubrum"	0.46306282803604	0.224831063032666	2.05960342752443	0.0443630989848364	1
"75 mg/kg vs 25 mg/kg"	"Alkalibacterium"	-0.200115152277445	0.314021661805981	-0.637265439353947	0.526695337877506	1
"75 mg/kg vs 25 mg/kg"	"Anaerovorax"	0.385737765222748	0.190518865407111	2.02466965357201	0.0479526719770064	1
"75 mg/kg vs 25 mg/kg"	"Klebsiella"	0.335101899783447	0.228560777194915	1.46613913330227	0.148518734420156	1
"75 mg/kg vs 25 mg/kg"	"Bradyrhizobium"	0.240298703885657	0.253849844656345	0.946617494333974	0.348129795974413	1
"75 mg/kg vs 25 mg/kg"	"Lysinibacillus"	-0.463098072556648	0.226407990908028	-2.04541399223302	0.0457919966344072	1
"75 mg/kg vs 25 mg/kg"	"Candidatus Saccharimonas"	0.197139083459479	0.146961595923203	1.34143265266728	0.185499954840754	1
"75 mg/kg vs 25 mg/kg"	"Odoribacter"	-0.0721924914805229	0.26301985577587	-0.274475443184947	0.78478632247264	1
"75 mg/kg vs 25 mg/kg"	"Treponema"	0.391542707372697	0.25000252190648	1.56615503070471	0.123264142029694	1
"75 mg/kg vs 25 mg/kg"	"Anaerovibrio"	0.1807793598607	0.177459769255115	1.01870615869456	0.312970293791283	1
"75 mg/kg vs 25 mg/kg"	"Enteractinococcus"	-0.193096328290387	0.294070321678963	-0.656633172596009	0.514257928716692	1
"75 mg/kg vs 25 mg/kg"	"Bergeyella"	0.122151060344013	0.119908041491127	1.01870615869455	0.312970293791285	1
"75 mg/kg vs 25 mg/kg"	"Prevotellaceae Ga6A1 group"	0.328910657398373	0.179549825375772	1.83186286430527	0.0725937829126706	1
"75 mg/kg vs 25 mg/kg"	"Pyramidobacter"	0.193496128953963	0.221170268089264	0.874874053486558	0.385589929944726	1
